step,psnr,IoU,surface normal similarity,depth
0,9.404637336730957,0.0002796420581655481,-0.09649023413658142,3.025857448577881
2000,21.195478439331055,0.5631904057504029,0.8313472867012024,0.05984950065612793
4000,21.30290985107422,0.8393848282344614,0.8270741701126099,0.01279749721288681
6000,24.218017578125,0.8957407061383362,0.9275537133216858,0.008236171677708626
8000,24.66580581665039,0.7575941328191873,0.9351664781570435,0.05025624483823776
10000,25.48155975341797,0.8984444197000672,0.907156229019165,0.05344434082508087
12000,25.686359405517578,0.8652706177599644,0.925940990447998,0.05666342377662659
14000,25.715356826782227,0.904566765496482,0.9356392621994019,0.02500849962234497
16000,27.450037002563477,0.9692027202014099,0.8809325098991394,0.0049477554857730865
18000,27.02713394165039,0.8299909199822957,0.9228483438491821,0.059991154819726944
20000,28.408187866210938,0.8984366453460882,0.9058499336242676,0.003372385399416089
22000,27.61863136291504,0.9652060646644938,0.8453903198242188,0.004115493968129158
24000,28.485498428344727,0.8513754818807192,0.9666227102279663,0.020586643368005753
26000,29.07879066467285,0.95803029487852,0.9509173035621643,0.0033379257656633854
28000,29.32767105102539,0.8883211617606503,0.9482166171073914,0.0032512443140149117
30000,28.58245849609375,0.9651888547038733,0.9455024003982544,0.0027224202640354633
32000,30.137250900268555,0.9144117322220344,0.959684431552887,0.002071972703561187
34000,27.9089298248291,0.9490951580188636,0.90732741355896,0.012715697288513184
36000,28.64091682434082,0.9234476204960842,0.9630656242370605,0.004387263674288988
38000,27.314634323120117,0.9390518254635872,0.9571153521537781,0.010244620963931084
40000,26.08177375793457,0.8792156006638692,0.9483548402786255,0.05343284085392952
42000,27.585708618164062,0.92251591795098,0.8416072726249695,0.01166161522269249
44000,28.30773162841797,0.9662139868769981,0.9282231330871582,0.005078574642539024
46000,28.98333168029785,0.9672254901480856,0.9722283482551575,0.002710709348320961
48000,31.40778160095215,0.9122128958854213,0.9811848402023315,0.010768909007310867
50000,29.460508346557617,0.9716864974429417,0.9663714170455933,0.0063211447559297085
52000,29.430269241333008,0.9364055604681478,0.9605404138565063,0.004127479158341885
54000,30.350004196166992,0.9706545795028941,0.9821738004684448,0.010556118562817574
56000,29.65279769897461,0.9380413840543961,0.966617226600647,0.0077148741111159325
58000,27.20547866821289,0.9606509823646814,0.971434473991394,0.007408224046230316
60000,32.11492156982422,0.9907459554420267,0.9873802661895752,0.015430474653840065
62000,27.94469451904297,0.9896054905521017,0.9627626538276672,0.002869478426873684
64000,27.0374813079834,0.9987228607918262,0.8966528177261353,0.002558959648013115
66000,29.04384422302246,0.9922547250115581,0.9632576107978821,0.001668361946940422
68000,29.27163314819336,0.9119863023918723,0.9720214009284973,0.004867328330874443
70000,29.997507095336914,0.9741200770868113,0.9564123153686523,0.0021512024104595184
72000,28.420028686523438,0.9598502259301921,0.9333342909812927,0.045061759650707245
74000,29.435819625854492,0.9064468564498628,0.9672077894210815,0.002424648031592369
76000,28.805139541625977,0.9000071125049978,0.965961217880249,0.02749372087419033
78000,30.512195587158203,0.9761858259082651,0.959754467010498,0.005003754980862141
80000,30.340717315673828,0.9767811720552385,0.9801332950592041,0.0029724144842475653
82000,27.478837966918945,0.9848462328249888,0.9408377408981323,0.003335492219775915
84000,30.500154495239258,0.9626264132705044,0.9743046760559082,0.007226955611258745
86000,30.956300735473633,0.9606475562029189,0.9751541614532471,0.011016218923032284
88000,32.56962203979492,0.994200093470299,0.9715010523796082,0.0013785000192001462
90000,28.331880569458008,0.9883964862748983,0.9219712615013123,0.001166416797786951
92000,30.691377639770508,0.9523451448814025,0.9763542413711548,0.0021603694185614586
94000,32.014747619628906,0.9644724276166983,0.961287796497345,0.0017034244956448674
96000,28.866437911987305,0.8723510863086283,0.9791139960289001,0.0015441703144460917
98000,30.459077835083008,0.9747142091819325,0.9772639870643616,0.004389327019453049
100000,29.335519790649414,0.9865868315002861,0.8769499659538269,0.0025627920404076576
102000,30.805166244506836,0.9061314541017914,0.982943594455719,0.0010088896378874779
104000,28.61717987060547,0.9759806261012101,0.8446567058563232,0.003138984087854624
106000,28.55042266845703,0.9770789127547083,0.9815994501113892,0.0019494859734550118
108000,31.87826919555664,0.9948889157787176,0.9611276388168335,0.0012229334097355604
110000,29.97126579284668,0.9446302723259546,0.924392819404602,0.004001407418400049
112000,32.693485260009766,0.8990850578174523,0.984680712223053,0.006628698669373989
114000,30.32583236694336,0.9717969733020986,0.982549786567688,0.01288057491183281
116000,29.557697296142578,0.9952390992159312,0.923987865447998,0.006339903920888901
118000,36.41340637207031,0.967373993095512,0.9908856153488159,0.012798681855201721
120000,29.875429153442383,0.9836388029955269,0.972175121307373,0.00937144085764885
122000,30.031494140625,0.9409412852551912,0.9788790941238403,0.0030816132202744484
124000,30.41568946838379,0.9891258326520106,0.9749308228492737,0.0014393541496247053
126000,29.764841079711914,0.9907019150788143,0.976253092288971,0.006803598720580339
128000,29.04351234436035,0.9773947400441201,0.9767941832542419,0.009805613197386265
130000,36.086219787597656,0.9940538603698054,0.9907547235488892,0.011151369661092758
132000,27.594633102416992,0.9823988070568924,0.978659451007843,0.005712740123271942
134000,29.554065704345703,0.9871744493893226,0.9344908595085144,0.0024428260512650013
136000,29.40860939025879,0.9836453100334431,0.9777860641479492,0.0014048432931303978
138000,32.46171188354492,0.9141337246934429,0.9828544855117798,0.009563389234244823
140000,29.773252487182617,0.9555915780654158,0.9630787372589111,0.004154685884714127
142000,31.678457260131836,0.9767966080357962,0.973608672618866,0.0020598154515028
144000,33.028804779052734,0.9967637194796317,0.984696090221405,0.010106552392244339
146000,29.57602882385254,0.9272912660611977,0.979295015335083,0.0009319742093794048
148000,28.19882583618164,0.9417166820182362,0.968572735786438,0.002019656589254737
150000,28.002599716186523,0.9820075757575758,0.9858946800231934,0.006852505728602409
152000,30.05913734436035,0.9855503833596772,0.9836604595184326,0.0010829729726538062
154000,32.783470153808594,0.997380604288499,0.9780498743057251,0.0020951232872903347
156000,30.00181770324707,0.9903870618796231,0.9854472875595093,0.0012055567931383848
158000,31.394657135009766,0.9773540369011996,0.9701721668243408,0.00568119902163744
160000,29.940298080444336,0.9597453229032177,0.9856189489364624,0.001643003080971539
162000,28.800928115844727,0.8694887378891226,0.9820543527603149,0.005997192580252886
164000,28.11660385131836,0.991459799106155,0.9852187633514404,0.0030960310250520706
166000,33.318790435791016,0.9823665724995173,0.9829606413841248,0.010163584724068642
168000,30.529077529907227,0.980839913867205,0.949648916721344,0.0036361278034746647
170000,36.069091796875,0.976514874290503,0.9886735677719116,0.0106886588037014
172000,28.69955062866211,0.9533726217060092,0.9449667930603027,0.006716614589095116
174000,34.34108352661133,0.9800186741363213,0.9901480674743652,0.008766045793890953
176000,31.7768497467041,0.8890546111839186,0.9780185222625732,0.000831961224321276
178000,28.141292572021484,0.9342917582827786,0.9647907018661499,0.03717692941427231
180000,29.993749618530273,0.9767878356534697,0.9785483479499817,0.025531534105539322
182000,31.043439865112305,0.9613568676329478,0.973809003829956,0.003909224644303322
184000,31.852188110351562,0.9915694338792884,0.9741232395172119,0.004963750950992107
186000,32.607479095458984,0.9618822054107717,0.9835277795791626,0.0017926417058333755
188000,30.739627838134766,0.9927838824090283,0.9784508347511292,0.0018356499494984746
190000,31.53562355041504,0.9714606257298259,0.9629423022270203,0.002395281568169594
192000,33.33934783935547,0.9675410962535403,0.9882822632789612,0.0021973929833620787
194000,30.51359748840332,0.9992386860284788,0.9623731374740601,0.00340135395526886
196000,32.37940979003906,0.8865780881705914,0.9826089143753052,0.0014224369078874588
198000,30.79952049255371,0.9920559519354301,0.9813956022262573,0.0020757135935127735
200000,31.87519645690918,0.9846300506037724,0.9767676591873169,0.0031424877233803272
